step,loss,mean_fvu,dead_features,dead_pct,lr,grad_norm,acts_active_frac,decoder_norm_mean,decoder_norm_std
213,362.74200439453125,2.666121244430542,38,0.0016493055555555556,0.0003,684.0,0.13312996923923492,1.000704288482666,0.01155563909560442
214,353.26605224609375,2.5877156257629395,37,0.0016059027777777777,0.0003,676.0,0.12910589575767517,1.0007113218307495,0.011554589495062828
215,341.6280517578125,2.5402207374572754,37,0.0016059027777777777,0.0003,656.0,0.12435099482536316,1.000704050064087,0.011554270051419735
216,339.89141845703125,2.5350537300109863,34,0.0014756944444444444,0.0003,656.0,0.12857402861118317,1.0007027387619019,0.0115546565502882
217,330.80181884765625,2.445720672607422,36,0.0015625,0.0003,644.0,0.12598605453968048,1.0007045269012451,0.01155471708625555
218,327.0808410644531,2.450279951095581,34,0.0014756944444444444,0.0003,632.0,0.13361790776252747,1.0007115602493286,0.011555739678442478
219,323.12750244140625,2.4047510623931885,32,0.001388888888888889,0.0003,632.0,0.1290830820798874,1.0007072687149048,0.011555402539670467
220,316.35791015625,2.342064619064331,32,0.001388888888888889,0.0003,620.0,0.13181143999099731,1.0007163286209106,0.011555016040802002
221,306.21429443359375,2.291111946105957,31,0.001345486111111111,0.0003,604.0,0.1287282407283783,1.0007073879241943,0.011555718258023262
222,302.6200866699219,2.2219982147216797,31,0.001345486111111111,0.0003,604.0,0.12659472227096558,1.0007212162017822,0.01155606284737587
223,296.9014892578125,2.2131593227386475,32,0.001388888888888889,0.0003,592.0,0.12895075976848602,1.0007050037384033,0.011556043289601803
224,290.965087890625,2.1908814907073975,32,0.001388888888888889,0.0003,580.0,0.1315494179725647,1.0007280111312866,0.01155630499124527
225,286.68548583984375,2.1526567935943604,33,0.0014322916666666666,0.0003,576.0,0.1284479796886444,1.0007256269454956,0.011555283330380917
226,281.1750793457031,2.063340902328491,34,0.0014756944444444444,0.0003,568.0,0.12705595791339874,1.0007355213165283,0.011555636301636696
227,279.35467529296875,2.0723910331726074,34,0.0014756944444444444,0.0003,568.0,0.1302146166563034,1.0007190704345703,0.011555611155927181
228,276.362060546875,2.0307140350341797,34,0.0014756944444444444,0.0003,560.0,0.13114506006240845,1.000736117362976,0.011556385084986687
229,266.9083251953125,1.992725133895874,32,0.001388888888888889,0.0003,544.0,0.12962612509727478,1.0007262229919434,0.011556336656212807
230,262.4102478027344,1.935849666595459,34,0.0014756944444444444,0.0003,540.0,0.12742529809474945,1.000736117362976,0.011556342244148254
231,261.3968200683594,1.9376890659332275,36,0.0015625,0.0003,536.0,0.1312233805656433,1.0007364749908447,0.01155601441860199
232,257.304931640625,1.8973102569580078,36,0.0015625,0.0003,532.0,0.13034117221832275,1.0007368326187134,0.011556371115148067
233,251.30014038085938,1.8657474517822266,36,0.0015625,0.0003,520.0,0.1273178905248642,1.0007383823394775,0.011555531993508339
234,247.6172332763672,1.817992091178894,37,0.0016059027777777777,0.0003,512.0,0.12951473891735077,1.0007537603378296,0.01155551616102457
235,244.64907836914062,1.807081699371338,34,0.0014756944444444444,0.0003,508.0,0.13064363598823547,1.0007438659667969,0.0115553829818964
236,240.0282440185547,1.773355484008789,34,0.0014756944444444444,0.0003,500.0,0.12898831069469452,1.0007493495941162,0.011555992066860199
237,237.57424926757812,1.7614641189575195,34,0.0014756944444444444,0.0003,492.0,0.13094711303710938,1.0007487535476685,0.011555627919733524
238,232.81222534179688,1.7316259145736694,34,0.0014756944444444444,0.0003,486.0,0.1278831511735916,1.0007658004760742,0.011556075885891914
239,227.9200439453125,1.6983590126037598,35,0.0015190972222222222,0.0003,482.0,0.12552084028720856,1.000756859779358,0.011556538753211498
240,224.7224578857422,1.681671142578125,36,0.0015625,0.0003,476.0,0.12955644726753235,1.000767469406128,0.011556456796824932
241,221.57427978515625,1.6400803327560425,33,0.0014322916666666666,0.0003,470.0,0.12776480615139008,1.0007652044296265,0.011556616052985191
242,218.52377319335938,1.6258840560913086,34,0.0014756944444444444,0.0003,464.0,0.12642237544059753,1.0007737874984741,0.011556955054402351
243,215.88302612304688,1.6058120727539062,33,0.0014322916666666666,0.0003,458.0,0.12879587709903717,1.0007765293121338,0.01155693456530571
244,209.7206268310547,1.5582598447799683,32,0.001388888888888889,0.0003,448.0,0.1265179067850113,1.0007760524749756,0.011557405814528465
245,207.9600067138672,1.5342466831207275,32,0.001388888888888889,0.0003,446.0,0.12752686440944672,1.000776767730713,0.011557826772332191
246,204.82156372070312,1.5144774913787842,32,0.001388888888888889,0.0003,438.0,0.1258361041545868,1.000788688659668,0.01155737042427063
247,202.03341674804688,1.4901883602142334,31,0.001345486111111111,0.0003,436.0,0.12745675444602966,1.0007911920547485,0.011557364836335182
248,201.03701782226562,1.484504222869873,34,0.0014756944444444444,0.0003,430.0,0.13042797148227692,1.0007946491241455,0.011557604186236858
249,198.0940399169922,1.4796617031097412,34,0.0014756944444444444,0.0003,426.0,0.1294713318347931,1.0007981061935425,0.011557431891560555
250,196.63412475585938,1.4537115097045898,34,0.0014756944444444444,0.0003,422.0,0.12850749492645264,1.000795841217041,0.011557773686945438
251,193.39230346679688,1.4301559925079346,31,0.001345486111111111,0.0003,414.0,0.13050375878810883,1.0008069276809692,0.011558170430362225
252,191.11216735839844,1.4135026931762695,30,0.0013020833333333333,0.0003,414.0,0.12736520171165466,1.0007981061935425,0.011557893827557564
253,186.67135620117188,1.368823528289795,29,0.0012586805555555556,0.0003,408.0,0.12622401118278503,1.0008090734481812,0.01155773364007473
254,184.54061889648438,1.368596076965332,31,0.001345486111111111,0.0003,398.0,0.13134028017520905,1.0008130073547363,0.011558220721781254
255,186.69070434570312,1.372736930847168,31,0.001345486111111111,0.0003,406.0,0.12938690185546875,1.0008032321929932,0.011558297090232372
256,181.1949462890625,1.3476877212524414,31,0.001345486111111111,0.0003,394.0,0.1274682879447937,1.0008244514465332,0.011558369733393192
257,180.66143798828125,1.327813744544983,29,0.0012586805555555556,0.0003,390.0,0.12937258183956146,1.0008103847503662,0.011558999307453632
258,176.05438232421875,1.3107179403305054,29,0.0012586805555555556,0.0003,384.0,0.12619510293006897,1.0008238554000854,0.01155952550470829
259,173.5875244140625,1.2919660806655884,31,0.001345486111111111,0.0003,380.0,0.12654131650924683,1.000817060470581,0.011559711769223213
260,172.07437133789062,1.270897626876831,32,0.001388888888888889,0.0003,376.0,0.12713682651519775,1.0008310079574585,0.011559725739061832
261,169.64508056640625,1.2529773712158203,33,0.0014322916666666666,0.0003,372.0,0.12622706592082977,1.0008342266082764,0.011559954844415188
262,170.9229736328125,1.2619110345840454,33,0.0014322916666666666,0.0003,370.0,0.13195359706878662,1.0008400678634644,0.011560305953025818
263,167.72882080078125,1.239668607711792,34,0.0014756944444444444,0.0003,368.0,0.1269833892583847,1.0008270740509033,0.011559681966900826
264,166.4361572265625,1.2241079807281494,34,0.0014756944444444444,0.0003,362.0,0.12777845561504364,1.0008474588394165,0.01155991293489933
265,164.40618896484375,1.209798812866211,32,0.001388888888888889,0.0003,358.0,0.12750455737113953,1.0008251667022705,0.011560501530766487
266,160.93704223632812,1.1844056844711304,31,0.001345486111111111,0.0003,354.0,0.12729035317897797,1.0008516311645508,0.011561117134988308
267,159.96971130371094,1.1909359693527222,31,0.001345486111111111,0.0003,348.0,0.12679164111614227,1.0008432865142822,0.01156146451830864
268,157.09678649902344,1.1684236526489258,31,0.001345486111111111,0.0003,344.0,0.12501153349876404,1.000848412513733,0.011561117134988308
269,156.9307861328125,1.1592166423797607,31,0.001345486111111111,0.0003,342.0,0.12840551137924194,1.0008444786071777,0.011561078950762749
270,154.3714599609375,1.142138957977295,29,0.0012586805555555556,0.0003,340.0,0.12758781015872955,1.0008597373962402,0.011561062186956406
271,153.42926025390625,1.1406590938568115,33,0.0014322916666666666,0.0003,334.0,0.12924626469612122,1.0008593797683716,0.011561554856598377
272,152.53726196289062,1.1330583095550537,33,0.0014322916666666666,0.0003,332.0,0.1262083351612091,1.0008552074432373,0.01156200747936964
273,151.22048950195312,1.129768967628479,34,0.0014756944444444444,0.0003,330.0,0.12848468124866486,1.0008623600006104,0.011562379077076912
274,148.35845947265625,1.1018297672271729,34,0.0014756944444444444,0.0003,324.0,0.1253514587879181,1.0008658170700073,0.01156290341168642
275,148.04930114746094,1.1061733961105347,35,0.0015190972222222222,0.0003,326.0,0.12700822949409485,1.0008689165115356,0.011562107130885124
276,147.09849548339844,1.0858036279678345,34,0.0014756944444444444,0.0003,320.0,0.12931391596794128,1.0008728504180908,0.011562781408429146
277,145.43865966796875,1.0914734601974487,34,0.0014756944444444444,0.0003,318.0,0.12716564536094666,1.0008740425109863,0.011564057320356369
278,143.40040588378906,1.074768304824829,36,0.0015625,0.0003,312.0,0.12748108804225922,1.0008854866027832,0.011564101092517376
279,141.79693603515625,1.0512393712997437,33,0.0014322916666666666,0.0003,310.0,0.12594757974147797,1.0008782148361206,0.011564033105969429
280,142.51531982421875,1.0486807823181152,33,0.0014322916666666666,0.0003,310.0,0.12829649448394775,1.000886082649231,0.011565114371478558
281,141.0196075439453,1.0527547597885132,32,0.001388888888888889,0.0003,302.0,0.12685605883598328,1.000884771347046,0.011565595865249634
282,138.29075622558594,1.0280063152313232,32,0.001388888888888889,0.0003,298.0,0.12769834697246552,1.0008834600448608,0.011537524871528149
283,139.68771362304688,1.0441749095916748,28,0.0012152777777777778,0.0003,300.0,0.1308661550283432,1.0009324550628662,0.009502721019089222
284,135.7666015625,1.015410304069519,24,0.0010416666666666667,0.0003,294.0,0.12627893686294556,1.0009316205978394,0.009502917528152466
285,135.02671813964844,1.009519100189209,25,0.0010850694444444445,0.0003,292.0,0.12728983163833618,1.000935673713684,0.009504122659564018
286,134.9739990234375,0.9909894466400146,27,0.001171875,0.0003,290.0,0.12723922729492188,1.0009392499923706,0.009504375047981739
287,131.91595458984375,0.981562614440918,27,0.001171875,0.0003,286.0,0.12660446763038635,1.0009483098983765,0.009504002518951893
288,133.47076416015625,0.9797700643539429,31,0.001345486111111111,0.0003,286.0,0.12703654170036316,1.0009384155273438,0.009504476562142372
289,131.20208740234375,0.9669055342674255,28,0.0012152777777777778,0.0003,282.0,0.1275070160627365,1.0009535551071167,0.009505216963589191
290,131.97642517089844,0.9674075841903687,28,0.0012152777777777778,0.0003,280.0,0.12917794287204742,1.0009452104568481,0.009505391120910645
291,127.71998596191406,0.9568092823028564,29,0.0012586805555555556,0.0003,276.0,0.1237485259771347,1.0009573698043823,0.009505441412329674
292,129.19158935546875,0.9521774053573608,30,0.0013020833333333333,0.0003,276.0,0.12692414224147797,1.0009536743164062,0.009506339207291603
293,126.5986557006836,0.9333842992782593,30,0.0013020833333333333,0.0003,272.0,0.12545284628868103,1.0009574890136719,0.009506539441645145
294,126.60173034667969,0.9365705847740173,29,0.0012586805555555556,0.0003,270.0,0.12837600708007812,1.0009652376174927,0.009506922215223312
295,124.43731689453125,0.9223111867904663,28,0.0012152777777777778,0.0003,268.0,0.12422756850719452,1.0009788274765015,0.009507108479738235
296,125.02794647216797,0.9272059202194214,28,0.0012152777777777778,0.0003,266.0,0.12893956899642944,1.0009628534317017,0.009507470764219761
297,125.77301025390625,0.9270505905151367,28,0.0012152777777777778,0.0003,268.0,0.13055741786956787,1.0009849071502686,0.009507703594863415
298,122.49267578125,0.902158260345459,28,0.0012152777777777778,0.0003,262.0,0.12622740864753723,1.0009793043136597,0.009507670067250729
299,119.94329833984375,0.8887066841125488,28,0.0012152777777777778,0.0003,258.0,0.1250435709953308,1.0009844303131104,0.00950871966779232
300,119.58363342285156,0.8924395442008972,31,0.001345486111111111,0.0003,255.0,0.1264682412147522,1.0009801387786865,0.009508728981018066
301,120.23101043701172,0.8879556059837341,30,0.0013020833333333333,0.0003,258.0,0.12800030410289764,1.000999093055725,0.009508916176855564
302,119.45500183105469,0.8911640644073486,30,0.0013020833333333333,0.0003,254.0,0.1265464872121811,1.0009933710098267,0.009508795104920864
303,119.29069519042969,0.8760368824005127,30,0.0013020833333333333,0.0003,254.0,0.12609973549842834,1.0010042190551758,0.009509406052529812
304,117.75013732910156,0.8761991858482361,32,0.001388888888888889,0.0003,250.0,0.1281510293483734,1.0010006427764893,0.009509366005659103
305,117.55147552490234,0.8795296549797058,33,0.0014322916666666666,0.0003,249.0,0.1297459900379181,1.0010123252868652,0.009509870782494545
306,116.08598327636719,0.8590929508209229,33,0.0014322916666666666,0.0003,245.0,0.12746183574199677,1.0010005235671997,0.009510811418294907
307,115.35906982421875,0.8527872562408447,31,0.001345486111111111,0.0003,246.0,0.12590578198432922,1.001010775566101,0.009511019103229046
308,113.51239013671875,0.8345438838005066,30,0.0013020833333333333,0.0003,243.0,0.12075509130954742,1.0010064840316772,0.009511508047580719
309,113.01661682128906,0.8387330770492554,34,0.0014756944444444444,0.0003,238.0,0.1244797632098198,1.0010043382644653,0.009512336924672127
310,113.25494384765625,0.8373307585716248,34,0.0014756944444444444,0.0003,239.0,0.12913140654563904,1.0010122060775757,0.009512354619801044
311,113.0882568359375,0.837266206741333,38,0.0016493055555555556,0.0003,239.0,0.12795385718345642,1.0010128021240234,0.009512078016996384
0,151.46800231933594,1.1124482154846191,0,0.0,0.0003,83.0,0.4977315366268158,0.0,0.0
1,151.23013305664062,1.1238006353378296,0,0.0,0.0003,82.5,0.4976690709590912,0.00813042838126421,0.0008666006033308804
2,73758.953125,540.30322265625,0,0.0,0.0003,34816.0,0.5034995079040527,0.986119270324707,0.10126986354589462
3,70562.984375,526.8873901367188,0,0.0,0.0003,33536.0,0.4945119321346283,0.9911909699440002,0.0754542350769043
4,70301.5,517.6970825195312,0,0.0,0.0003,33792.0,0.48503434658050537,0.9939666390419006,0.06818510591983795
5,66355.6328125,499.9439392089844,0,0.0,0.0003,32256.0,0.4689391255378723,0.994412362575531,0.06217547878623009
6,64628.7890625,483.69866943359375,0,0.0,0.0003,31872.0,0.4531696140766144,0.9952560067176819,0.05741070210933685
7,63238.41796875,468.69732666015625,0,0.0,0.0003,31616.0,0.43723949790000916,0.995773196220398,0.05593334138393402
8,60600.08984375,451.80267333984375,0,0.0,0.0003,30592.0,0.4216180741786957,0.9952893257141113,0.055145811289548874
9,59659.375,438.2608337402344,0,0.0,0.0003,30464.0,0.40483662486076355,0.9961302280426025,0.054399218410253525
10,57292.703125,424.03912353515625,0,0.0,0.0003,29696.0,0.38821887969970703,0.995915412902832,0.05205177143216133
11,54381.66796875,411.0907897949219,0,0.0,0.0003,28416.0,0.37458235025405884,0.9959463477134705,0.05134641006588936
12,53754.2578125,398.402587890625,0,0.0,0.0003,28416.0,0.35994771122932434,0.9966098666191101,0.0501033291220665
13,52161.9609375,385.6720886230469,0,0.0,0.0003,27904.0,0.3454445004463196,0.9963158965110779,0.049319420009851456
14,50469.9453125,373.39019775390625,0,0.0,0.0003,27264.0,0.33116480708122253,0.9964795708656311,0.048219189047813416
15,48655.7734375,363.350830078125,0,0.0,0.0003,26624.0,0.3229297995567322,0.9966885447502136,0.046879056841135025
16,46974.54296875,352.5125732421875,0,0.0,0.0003,25856.0,0.31236565113067627,0.9968447685241699,0.04616331309080124
17,45620.546875,341.8697509765625,0,0.0,0.0003,25344.0,0.3005719482898712,0.9968377351760864,0.044254157692193985
18,44711.59375,331.63214111328125,0,0.0,0.0003,25088.0,0.29226669669151306,0.9971856474876404,0.043330151587724686
19,43381.3671875,322.1533508300781,0,0.0,0.0003,24576.0,0.28202947974205017,0.9971613883972168,0.04240359365940094
20,42474.16796875,312.2765197753906,39,0.0016927083333333334,0.0003,24320.0,0.27353599667549133,0.9974199533462524,0.041762784123420715
21,40767.7890625,303.9283447265625,39,0.0016927083333333334,0.0003,23552.0,0.26729509234428406,0.9973136186599731,0.04124068096280098
22,39934.265625,294.58575439453125,40,0.001736111111111111,0.0003,23296.0,0.257781058549881,0.9974594116210938,0.041127465665340424
23,38671.37109375,286.2439270019531,38,0.0016493055555555556,0.0003,22784.0,0.25395897030830383,0.9975572824478149,0.041120730340480804
24,37557.0234375,278.0579528808594,40,0.001736111111111111,0.0003,22272.0,0.2470203936100006,0.9975590705871582,0.04029557853937149
25,36688.8828125,270.1565246582031,40,0.001736111111111111,0.0003,22016.0,0.24363335967063904,0.9977971911430359,0.039644673466682434
26,35463.37890625,261.7630615234375,39,0.0016927083333333334,0.0003,21504.0,0.23625607788562775,0.99781733751297,0.03952483832836151
27,34372.4921875,254.92977905273438,39,0.0016927083333333334,0.0003,20992.0,0.2279977649450302,0.9979521036148071,0.039095956832170486
28,33378.2265625,247.59814453125,37,0.0016059027777777777,0.0003,20480.0,0.22504408657550812,0.9981165528297424,0.0385383665561676
29,32555.765625,240.02920532226562,37,0.0016059027777777777,0.0003,20224.0,0.21940359473228455,0.9982536435127258,0.03797256946563721
30,31424.333984375,233.22227478027344,37,0.0016059027777777777,0.0003,19712.0,0.21318724751472473,0.9982333779335022,0.03785713016986847
31,30862.990234375,226.2189178466797,38,0.0016493055555555556,0.0003,19456.0,0.20936016738414764,0.9983737468719482,0.0373971201479435
32,29395.623046875,219.93142700195312,38,0.0016493055555555556,0.0003,18688.0,0.20346307754516602,0.9983477592468262,0.037281349301338196
33,28935.24609375,212.7747802734375,40,0.001736111111111111,0.0003,18560.0,0.2025633156299591,0.998359203338623,0.036826860159635544
34,27881.67578125,206.85891723632812,39,0.0016927083333333334,0.0003,18048.0,0.20106184482574463,0.9983761310577393,0.036701854318380356
35,27318.3828125,200.7071533203125,36,0.0015625,0.0003,17792.0,0.19842292368412018,0.998346209526062,0.036702096462249756
36,26193.021484375,194.36279296875,35,0.0015190972222222222,0.0003,17280.0,0.19185130298137665,0.9983578324317932,0.03669729828834534
37,25729.248046875,188.8221893310547,36,0.0015625,0.0003,17152.0,0.1913681924343109,0.9984204173088074,0.036199603229761124
38,24751.052734375,183.478271484375,37,0.0016059027777777777,0.0003,16640.0,0.18951891362667084,0.998490571975708,0.0355980210006237
39,24036.974609375,177.66482543945312,41,0.0017795138888888889,0.0003,16256.0,0.18775618076324463,0.9984844923019409,0.0355047881603241
40,23401.73046875,172.4896240234375,45,0.001953125,0.0003,16000.0,0.1838398426771164,0.9985094666481018,0.03550511226058006
41,22755.38671875,167.8101043701172,41,0.0017795138888888889,0.0003,15616.0,0.18238915503025055,0.9985048174858093,0.03550438955426216
42,22082.86328125,162.4383544921875,39,0.0016927083333333334,0.0003,15360.0,0.17763705551624298,0.9985253214836121,0.03549471125006676
43,21326.068359375,158.19264221191406,38,0.0016493055555555556,0.0003,14912.0,0.17646196484565735,0.9985675811767578,0.03451177850365639
44,20243.1015625,153.49246215820312,37,0.0016059027777777777,0.0003,14272.0,0.17503595352172852,0.9986136555671692,0.03425827994942665
45,20052.45703125,149.47544860839844,36,0.0015625,0.0003,14208.0,0.1749589741230011,0.9986547827720642,0.033707503229379654
46,19670.99609375,144.84059143066406,36,0.0015625,0.0003,14080.0,0.1732638031244278,0.9986667633056641,0.03362699970602989
47,19040.46484375,140.8223876953125,36,0.0015625,0.0003,13760.0,0.17214533686637878,0.9986669421195984,0.03362623229622841
48,18307.3671875,137.40740966796875,35,0.0015190972222222222,0.0003,13248.0,0.16854766011238098,0.9986885190010071,0.03362765535712242
49,17887.82421875,133.73431396484375,36,0.0015625,0.0003,13056.0,0.16851654648780823,0.9986953139305115,0.033627595752477646
50,17550.5,130.06053161621094,39,0.0016927083333333334,0.0003,12928.0,0.16375190019607544,0.9987087845802307,0.03362749144434929
51,17098.421875,126.21932220458984,38,0.0016493055555555556,0.0003,12672.0,0.16640853881835938,0.9987244606018066,0.03362801671028137
52,16485.912109375,122.67185974121094,38,0.0016493055555555556,0.0003,12352.0,0.1652405709028244,0.9987474679946899,0.03362228348851204
53,16195.85546875,119.33626556396484,36,0.0015625,0.0003,12224.0,0.16868337988853455,0.9987759590148926,0.03303752839565277
54,15799.388671875,115.94578552246094,35,0.0015190972222222222,0.0003,11968.0,0.16394908726215363,0.9988388419151306,0.032388780266046524
55,15223.212890625,112.87255096435547,36,0.0015625,0.0003,11648.0,0.16154006123542786,0.9988488554954529,0.032308463007211685
56,14905.298828125,109.49919128417969,38,0.0016493055555555556,0.0003,11456.0,0.16277092695236206,0.9988981485366821,0.03170251473784447
57,14544.099609375,106.60630798339844,37,0.0016059027777777777,0.0003,11264.0,0.16108568012714386,0.9989290833473206,0.03163919225335121
58,13954.6484375,103.79439544677734,38,0.0016493055555555556,0.0003,10880.0,0.16113993525505066,0.9989368319511414,0.03162531554698944
59,13429.615234375,101.12276458740234,38,0.0016493055555555556,0.0003,10560.0,0.162655308842659,0.9989838004112244,0.030368290841579437
60,13327.2451171875,98.03109741210938,38,0.0016493055555555556,0.0003,10560.0,0.15781912207603455,0.9990391731262207,0.03024044632911682
61,12988.583984375,94.83416748046875,39,0.0016927083333333334,0.0003,10368.0,0.15774129331111908,0.999030590057373,0.03024020604789257
62,12485.4921875,92.72535705566406,42,0.0018229166666666667,0.0003,10048.0,0.15453694760799408,0.9990624785423279,0.030240226536989212
63,12122.7763671875,90.09046936035156,43,0.0018663194444444445,0.0003,9792.0,0.15390880405902863,0.9990476965904236,0.0302396472543478
64,11770.9326171875,87.42985534667969,45,0.001953125,0.0003,9600.0,0.15611547231674194,0.9990683197975159,0.030240146443247795
65,11510.859375,85.14359283447266,43,0.0018663194444444445,0.0003,9472.0,0.15552589297294617,0.9990536570549011,0.03023926168680191
66,11155.99609375,82.49453735351562,42,0.0018229166666666667,0.0003,9216.0,0.15460188686847687,0.999068558216095,0.030238838866353035
67,10817.26171875,80.13351440429688,41,0.0017795138888888889,0.0003,9024.0,0.15317730605602264,0.9990745186805725,0.030239563435316086
68,10403.625,77.92485046386719,39,0.0016927083333333334,0.0003,8768.0,0.1507413238286972,0.9990648031234741,0.03023892268538475
69,10209.6298828125,75.35088348388672,37,0.0016059027777777777,0.0003,8704.0,0.1510649025440216,0.9990790486335754,0.03023073635995388
70,9841.3251953125,73.64022064208984,37,0.0016059027777777777,0.0003,8384.0,0.15242767333984375,0.9991101026535034,0.029552526772022247
71,9724.5517578125,71.67823791503906,38,0.0016493055555555556,0.0003,8384.0,0.15180130302906036,0.9991530776023865,0.028816621750593185
72,9298.1728515625,69.55968475341797,41,0.0017795138888888889,0.0003,8064.0,0.15027008950710297,0.99916672706604,0.028770687058568
73,9145.30859375,67.46189880371094,41,0.0017795138888888889,0.0003,8000.0,0.1484886258840561,0.9991728067398071,0.02877129428088665
74,8791.8173828125,65.76360321044922,37,0.0016059027777777777,0.0003,7712.0,0.15111669898033142,0.9991713762283325,0.028771206736564636
75,8501.5068359375,64.181640625,38,0.0016493055555555556,0.0003,7488.0,0.15013809502124786,0.9991538524627686,0.02877243608236313
76,8346.947265625,61.89031219482422,38,0.0016493055555555556,0.0003,7456.0,0.14780230820178986,0.999133825302124,0.028773842379450798
77,8205.529296875,60.166770935058594,38,0.0016493055555555556,0.0003,7392.0,0.14747560024261475,0.999143660068512,0.02877458557486534
78,7935.6015625,58.5614013671875,40,0.001736111111111111,0.0003,7200.0,0.1475740224123001,0.9991168975830078,0.028774961829185486
79,7699.44921875,56.899818420410156,38,0.0016493055555555556,0.0003,7040.0,0.14659763872623444,0.9991351962089539,0.02877606265246868
80,7532.314453125,55.285858154296875,39,0.0016927083333333334,0.0003,6944.0,0.14452430605888367,0.9991209506988525,0.028759736567735672
81,7253.56787109375,54.095760345458984,39,0.0016927083333333334,0.0003,6720.0,0.14344601333141327,0.9992024898529053,0.02735919877886772
82,7105.1064453125,52.394187927246094,38,0.0016493055555555556,0.0003,6624.0,0.14512719213962555,0.9992162585258484,0.02722996473312378
83,6928.9228515625,50.99819564819336,38,0.0016493055555555556,0.0003,6528.0,0.14571262896060944,0.9992380738258362,0.02723025158047676
84,6727.482421875,49.517784118652344,38,0.0016493055555555556,0.0003,6400.0,0.14411096274852753,0.9992569088935852,0.027230000123381615
85,6575.9609375,48.2122917175293,38,0.0016493055555555556,0.0003,6304.0,0.14479827880859375,0.9992532730102539,0.0272306390106678
86,6340.26904296875,47.315242767333984,41,0.0017795138888888889,0.0003,6080.0,0.14751654863357544,0.9992677569389343,0.027229025959968567
87,6152.37451171875,45.80724334716797,44,0.0019097222222222222,0.0003,5952.0,0.14299647510051727,0.9992771148681641,0.027230266481637955
88,6054.21875,44.64171600341797,43,0.0018663194444444445,0.0003,5920.0,0.1457984894514084,0.9992763996124268,0.02722851000726223
89,5861.94482421875,43.524471282958984,46,0.0019965277777777776,0.0003,5760.0,0.14170855283737183,0.9992914199829102,0.02722930535674095
90,5723.35302734375,42.290672302246094,43,0.0018663194444444445,0.0003,5664.0,0.14553850889205933,0.9993038773536682,0.027228249236941338
91,5561.1171875,41.31481170654297,42,0.0018229166666666667,0.0003,5536.0,0.14357511699199677,0.9993158578872681,0.02722894586622715
92,5415.03515625,40.24812316894531,40,0.001736111111111111,0.0003,5440.0,0.1441413015127182,0.9993165731430054,0.027228282764554024
93,5254.8408203125,38.99945068359375,40,0.001736111111111111,0.0003,5312.0,0.14396396279335022,0.9993486404418945,0.0272171963006258
94,5125.01953125,38.39469528198242,38,0.0016493055555555556,0.0003,5216.0,0.13983501493930817,0.9993751049041748,0.026457151398062706
95,5000.3037109375,37.25422668457031,38,0.0016493055555555556,0.0003,5120.0,0.1435820758342743,0.9994146227836609,0.026408027857542038
96,4860.98193359375,36.300987243652344,37,0.0016059027777777777,0.0003,5024.0,0.14014333486557007,0.9994428157806396,0.025605661794543266
0,150.85191345214844,1.1121487617492676,0,0.0,0.0003,83.0,0.4994429051876068,0.0,0.0
1,151.78746032714844,1.124709963798523,0,0.0,0.0003,83.5,0.4996393918991089,0.0081296656280756,0.0008766002138145268
2,73972.3671875,552.7108154296875,0,0.0,0.0003,34560.0,0.504859447479248,0.9860848784446716,0.10261686146259308
3,72146.140625,539.9758911132812,0,0.0,0.0003,34048.0,0.4963957965373993,0.9912323951721191,0.07419472932815552
4,71471.296875,529.6312255859375,0,0.0,0.0003,33792.0,0.48725026845932007,0.9942764639854431,0.06546162813901901
5,68938.5859375,510.9390869140625,0,0.0,0.0003,33024.0,0.4715084731578827,0.9945758581161499,0.061473019421100616
6,66444.4296875,495.8394470214844,0,0.0,0.0003,32384.0,0.45488035678863525,0.9954484701156616,0.05702895671129227
7,64779.7109375,479.10345458984375,0,0.0,0.0003,31872.0,0.4387136697769165,0.9958842396736145,0.053643226623535156
8,62029.38671875,462.9389343261719,0,0.0,0.0003,30976.0,0.4220638871192932,0.9956399202346802,0.0517331063747406
9,60097.23046875,449.240478515625,0,0.0,0.0003,30336.0,0.40472057461738586,0.9966263771057129,0.049023617058992386
10,58783.19921875,434.6650390625,0,0.0,0.0003,30080.0,0.39136555790901184,0.9965372681617737,0.044786665588617325
11,57406.80859375,421.1549072265625,0,0.0,0.0003,29696.0,0.3764360249042511,0.9969123005867004,0.04250987619161606
12,55588.1953125,408.045654296875,0,0.0,0.0003,29056.0,0.3608595132827759,0.9972007870674133,0.041760530322790146
13,52966.57421875,396.3709411621094,0,0.0,0.0003,27904.0,0.34875208139419556,0.9971515536308289,0.04083827883005142
14,52258.28125,383.7064208984375,0,0.0,0.0003,27904.0,0.3325565755367279,0.9972653388977051,0.03977527841925621
15,51402.0,371.311767578125,0,0.0,0.0003,27776.0,0.32209548354148865,0.9973646402359009,0.03951142355799675
16,48676.765625,361.28509521484375,0,0.0,0.0003,26496.0,0.31133338809013367,0.9975350499153137,0.039519913494586945
17,46536.82421875,351.033447265625,0,0.0,0.0003,25600.0,0.30350053310394287,0.9973296523094177,0.03950098901987076
18,45701.07421875,340.74072265625,0,0.0,0.0003,25344.0,0.2909257709980011,0.9974899291992188,0.03910565376281738
19,44722.66796875,330.34771728515625,0,0.0,0.0003,25088.0,0.28259599208831787,0.9975926876068115,0.03854246437549591
